createDate,displayImageUrl,displayName,hasProfanity,hasSpoilers,isSuperReviewer,isVerified,rating,review,score,timeFromCreation,updateDate,user
2019-08-06T04:45:34.943Z,https://graph.facebook.com/v3.3/10203049441908340/picture,Isabelle S,False,False,False,False,STAR_1_5,"I love Disney the Lion King. The Lion King original and the broadway show is so much better than the live-action movie. Yes, it was a great cast but it was boring not the same as the original., I was falling asleep in ""Be Prepared,"" I could not tell Scar was singing.  CGI cannot show emotions ",1.5,"Aug 06, 2019",2019-08-06T04:45:54.460Z,"{'userId': '977321269', 'realm': 'RT', 'displayName': 'Isabelle S', 'accountLink': '/user/id/977321269'}"
2019-08-06T04:40:31.465Z,,,False,False,False,False,STAR_5,"The movie was amazing an yet it was on the same wavelength as the first. So Hat's off to the Director, Cast and Crew for an outstanding job balancing the two movies. Now me just being honest some of the duologue was slowly on pause for some reason but hey. I'm not getting paid to do reviews so what do I know.lol",5.0,"Aug 06, 2019",2019-08-06T04:40:31.465Z,"{'userId': '893821630', 'realm': 'RT', 'displayName': None, 'accountLink': '/user/id/893821630'}"
2019-08-06T04:28:52.867Z,,scuba,False,False,False,True,STAR_5,The movie was amazing!,5.0,"Aug 06, 2019",2019-08-06T04:28:52.867Z,"{'userId': '32C6C9C7-533B-48BA-9742-95260D60527F', 'realm': 'Fandango', 'displayName': 'scuba', 'accountLink': None}"
2019-08-06T04:27:07.420Z,,Kathryne,False,False,False,True,STAR_2,"It was a 50/50 to the original animation. Half of it was verbatim to the animation and the other half was new material to help the flow of the movie. I was really looking forward to three particular scenes that were either cut out or changed. The CG was amazing. It was truly life-like. It would have been nice if they could have shown more emotion in their facial expressions.
 Some of the voice actors didn't do the characters justice, a few were really bad.
I enjoyed the music. There were some some from the original animation, a few new songs, and a few songs that were remixed which was pretty cool.",2.0,"Aug 06, 2019",2019-08-07T17:44:47.655Z,"{'userId': '015CAC33-9E54-48DF-A59D-734772C72C23', 'realm': 'Fandango', 'displayName': 'Kathryne', 'accountLink': None}"
2019-08-06T04:26:05.822Z,,Magicman48187,False,False,False,True,STAR_5,Much better than the original animated film. Especially in the ending fight scene.,5.0,"Aug 06, 2019",2019-08-06T04:26:05.822Z,"{'userId': '0d5f7d47-25d5-420f-865f-697f56544376', 'realm': 'Fandango', 'displayName': 'Magicman48187', 'accountLink': None}"
2019-08-06T04:22:34.767Z,,Jump,False,False,False,True,STAR_4,"Cute and good, but Beyonce sang crazy.",4.0,"Aug 06, 2019",2019-08-06T04:22:34.767Z,"{'userId': '8f3b0320-6421-45d1-a0ae-7ce600c16bcc', 'realm': 'Fandango', 'displayName': 'Jump', 'accountLink': None}"
2019-08-06T04:18:56.261Z,,Joseph,False,False,False,True,STAR_2,Very poor dialog. Seemed like a summary of the original movie but worse.,2.0,"Aug 06, 2019",2019-08-06T04:18:56.261Z,"{'userId': 'd180ce4a-4579-43b3-a0f3-1dcd5e2b5f83', 'realm': 'Fandango', 'displayName': 'Joseph', 'accountLink': None}"
2019-08-06T04:18:35.120Z,,Stephen,False,False,False,True,STAR_5,Stunning cinematography. Great music. Wonderful humor.,5.0,"Aug 06, 2019",2019-08-06T04:18:35.120Z,"{'userId': 'a8a9c0ee-90d8-4575-b280-a414cfaa8b8c', 'realm': 'Fandango', 'displayName': 'Stephen', 'accountLink': None}"
2019-08-06T04:11:55.963Z,,Mary Hernandez,False,False,False,True,STAR_5,"Little ones might cry because there are moments there's sudden loud noise. We loved it, even made me jump at times.",5.0,"Aug 06, 2019",2019-08-06T04:11:55.963Z,"{'userId': 'f5c31279-5d04-42bc-a52d-efb651d24b0a', 'realm': 'Fandango', 'displayName': 'Mary Hernandez', 'accountLink': None}"
2019-08-06T04:08:36.177Z,,John D,False,False,False,True,STAR_3,"It was Ok. Liked the cartoon version much better, though the computerization was really good.",3.0,"Aug 06, 2019",2019-08-06T04:08:36.177Z,"{'userId': '3adf2371-a12b-4ad2-94a5-92463b94fe18', 'realm': 'Fandango', 'displayName': 'John D', 'accountLink': None}"
2019-08-06T03:59:48.652Z,,kevin r,False,False,False,True,STAR_4,Graphics cad was good. Good image to original but music was lacking,4.0,"Aug 06, 2019",2019-08-06T03:59:48.652Z,"{'userId': '15509a40-4811-4d42-a2a5-64b918cd2e39', 'realm': 'Fandango', 'displayName': 'kevin r', 'accountLink': None}"
2019-08-06T03:57:56.104Z,,Gerel,False,False,False,True,STAR_2,The movie was very gray! No actual color The lions were so computerized. Wasnt thrilled at all. I give two starts because simba was actually very  cute as a cub. And my daughter liked it,2.0,"Aug 06, 2019",2019-08-06T03:57:56.104Z,"{'userId': '105e473a-bdcc-4f53-a0cb-ad1d6245e0a2', 'realm': 'Fandango', 'displayName': 'Gerel', 'accountLink': None}"
2019-08-06T03:44:54.387Z,,Kenya,False,False,False,True,STAR_5,The animation was great and my entire family enjoyed the movie. The people that played the characters were awesome! Watching the movie allowed you to escape to the beauty of the jungle .,5.0,"Aug 06, 2019",2019-08-06T03:44:54.387Z,"{'userId': 'a492a1a0-290e-40fd-8b6d-d85e1bb73d6d', 'realm': 'Fandango', 'displayName': 'Kenya', 'accountLink': None}"
2019-08-06T03:43:21.034Z,,KMF,False,False,False,True,STAR_5,Enjoyed the movie very much!,5.0,"Aug 06, 2019",2019-08-06T03:43:21.034Z,"{'userId': '1c9b883b-050b-4b88-8117-62cc20b15dc5', 'realm': 'Fandango', 'displayName': 'KMF', 'accountLink': None}"
2019-08-06T03:40:55.365Z,,Natasha,False,False,False,True,STAR_4,"Made me think about when I was little how times back then we're easier. The soundtrack is great and the singing is ok. Made me tear up. It was better than the jungle book,real life one.",4.0,"Aug 06, 2019",2019-08-06T03:40:55.365Z,"{'userId': '2cbdbec3-2b6e-4d0e-9feb-e9f3fba89141', 'realm': 'Fandango', 'displayName': 'Natasha', 'accountLink': None}"
2019-08-06T03:40:18.651Z,,Donna,False,False,False,True,STAR_5,I could have watched another two hours!!  Terrific.  So well done.,5.0,"Aug 06, 2019",2019-08-06T03:40:18.651Z,"{'userId': '9f4f80e6-c19a-42a7-b9a8-ecba806b5c60', 'realm': 'Fandango', 'displayName': 'Donna', 'accountLink': None}"
2019-08-06T03:38:44.280Z,,John S,False,False,False,True,STAR_5,Absolutely visually stunning!,5.0,"Aug 06, 2019",2019-08-06T03:38:44.280Z,"{'userId': '1fe818b7-4ee9-4da0-b5db-78fb9c23c23d', 'realm': 'Fandango', 'displayName': 'John S', 'accountLink': None}"
2019-08-06T03:37:08.821Z,,Keyonna,False,False,False,True,STAR_4,It was a good movie reminds me of my childhood,4.0,"Aug 06, 2019",2019-08-06T03:37:08.821Z,"{'userId': '09e482b0-3599-4a0c-9c38-9ec0ca8cad45', 'realm': 'Fandango', 'displayName': 'Keyonna', 'accountLink': None}"
2019-08-06T03:36:05.953Z,,Francesca,False,False,False,True,STAR_5,Just like the original. Perfection!!,5.0,"Aug 06, 2019",2019-08-06T03:36:05.953Z,"{'userId': '95368005-42f0-47bc-a835-d2b43e302c1b', 'realm': 'Fandango', 'displayName': 'Francesca', 'accountLink': None}"
2019-08-06T03:34:27.190Z,,tina0223,False,False,False,True,STAR_5,We absolutely loved it!,5.0,"Aug 06, 2019",2019-08-06T03:34:27.190Z,"{'userId': '4f03f3eb-d46b-4538-8ec4-ebf7cc4f05fb', 'realm': 'Fandango', 'displayName': 'tina0223', 'accountLink': None}"
2019-08-06T03:33:35.045Z,,Ada,False,False,False,True,STAR_2,"The cartoon was much better. This film was dry and had no soulin it, as Charlemagne from the bfast club put it.",2.0,"Aug 06, 2019",2019-08-06T03:33:35.045Z,"{'userId': '00b3e0a1-3d92-4299-b9fe-0050b75fd673', 'realm': 'Fandango', 'displayName': 'Ada', 'accountLink': None}"
2019-08-06T03:33:00.974Z,,maria e g,False,False,False,True,STAR_5,How real it was with the animals,5.0,"Aug 06, 2019",2019-08-06T03:33:00.974Z,"{'userId': '7e7cc7d0-9fcc-4873-9327-3ee8f4250ced', 'realm': 'Fandango', 'displayName': 'maria e g', 'accountLink': None}"
2019-08-06T03:27:12.958Z,,Larry,False,False,False,True,STAR_5,"The movie was EXACTLY like the original, animated, version except the animals looked life-like!  My grandson loves it.  He cried when Mufasa died.

Its a Must-see movie.",5.0,"Aug 06, 2019",2019-08-06T03:27:12.958Z,"{'userId': '776efa2a-a31f-46f0-bd76-984472fa7bcc', 'realm': 'Fandango', 'displayName': 'Larry', 'accountLink': None}"
2019-08-06T03:26:21.061Z,,Fausto,False,False,False,True,STAR_5,This was a great movie,5.0,"Aug 06, 2019",2019-08-06T03:26:21.061Z,"{'userId': '17c50f83-7c45-4892-9a75-f1359ff8c537', 'realm': 'Fandango', 'displayName': 'Fausto', 'accountLink': None}"
2019-08-06T03:25:55.044Z,,Katie K,False,False,False,True,STAR_5,Very well done! Great movie! My 9 year old son belly laughed numerous times,5.0,"Aug 06, 2019",2019-08-06T03:25:55.044Z,"{'userId': '27893750-2b78-42ab-b8a0-3719ff8b738e', 'realm': 'Fandango', 'displayName': 'Katie K', 'accountLink': None}"
2019-08-06T03:23:51.887Z,,Jeff,False,False,False,True,STAR_1,The same exact story.  The animated version was so much better.  Kind of disappointed.,1.0,"Aug 06, 2019",2019-08-06T03:23:51.887Z,"{'userId': '75c33f7d-6341-42e0-9d03-477bf99ba316', 'realm': 'Fandango', 'displayName': 'Jeff', 'accountLink': None}"
2019-08-06T03:23:47.173Z,,Zulma,False,False,False,True,STAR_5,It took me back to the 90s,5.0,"Aug 06, 2019",2019-08-06T03:23:47.173Z,"{'userId': '93480d4c-1688-42ae-9273-800dae3f0d8f', 'realm': 'Fandango', 'displayName': 'Zulma', 'accountLink': None}"
2019-08-06T03:23:23.431Z,,Denise H,False,False,False,True,STAR_5,We loved it!  Great film for everyone.,5.0,"Aug 06, 2019",2019-08-06T03:23:23.431Z,"{'userId': 'cdbd6fe8-61db-4104-9e07-c865c6087877', 'realm': 'Fandango', 'displayName': 'Denise H', 'accountLink': None}"
2019-08-06T03:21:35.872Z,,Mypron,False,False,False,True,STAR_2_5,"Amazing CGI an incredible scenes! great character design. However, the movie was nearly shot for shot and as someone who saw the original in the theaters this one lacked emotion and connection. When you animate talking animals, you need to add a little more expression to the characters  eyes and face..",2.5,"Aug 06, 2019",2019-08-06T03:21:35.872Z,"{'userId': 'df9f3bb3-717f-4d26-84e7-33da741edafb', 'realm': 'Fandango', 'displayName': 'Mypron', 'accountLink': None}"
2019-08-06T03:20:59.821Z,,Melissa,False,False,False,True,STAR_4,"Cinematography was incredible! Movie was a little too long for me, but enjoyable.",4.0,"Aug 06, 2019",2019-08-06T03:20:59.821Z,"{'userId': '79ed2a2f-bdc1-4bc2-a9c8-b07a2bdc1239', 'realm': 'Fandango', 'displayName': 'Melissa', 'accountLink': None}"
2019-08-06T03:16:14.336Z,,Melissa,False,False,False,True,STAR_4,Loved it 100% like the original we watched in 3d only downfall was bringing my gtand daughter to see her very 1st movie ever and she couldn't sit still she's 3 and the theater was so hot her and pawpaw slept thru most of the movie her on PawPaws lap my nephew and I absolutely loved it,4.0,"Aug 06, 2019",2019-08-06T03:16:19.481Z,"{'userId': 'fd14cb33-efe2-40bb-b7b2-98a90c877007', 'realm': 'Fandango', 'displayName': 'Melissa', 'accountLink': None}"
2019-08-06T03:16:13.820Z,,Steven,False,False,False,False,STAR_0_5,Trash.. coming from the original to this....complete garbage.,0.5,"Aug 06, 2019",2019-08-06T03:16:13.820Z,"{'userId': '7add8bea-a5f0-40e5-a26f-f769d80cc4ec', 'realm': 'Fandango', 'displayName': 'Steven', 'accountLink': None}"
2019-08-06T03:16:11.299Z,,Rafael,False,False,False,True,STAR_3_5,"Good film , glad I took my kids , but old story and unfortunately there arent many original movies anymore.
Most new films are all remakes.",3.5,"Aug 06, 2019",2019-08-06T03:16:11.412Z,"{'userId': 'a645f00a-20e7-4d1d-9338-1cc7f2b4ee1c', 'realm': 'Fandango', 'displayName': 'Rafael', 'accountLink': None}"
2019-08-06T03:16:06.814Z,,ronald l,False,False,False,True,STAR_1_5,"A soulless, uninspired take from a director who should know better than try to recapture a lively musical with lifeless technological wizardry.",1.5,"Aug 06, 2019",2019-08-06T03:16:06.814Z,"{'userId': '25d66285-a11d-491d-9818-9698d37be840', 'realm': 'Fandango', 'displayName': 'ronald l', 'accountLink': None}"
2019-08-06T03:16:04.748Z,,Bubby,False,False,False,False,STAR_5,"Disney didnt disappoint, thoroughly loved the soundtrack, thumbs up Pharrell! The cinematography was AMAZING! Hate Matata, this one IS a hit......AGAIN!",5.0,"Aug 06, 2019",2019-08-06T03:16:04.748Z,"{'userId': '34118622-5d60-47b5-80db-ea7f14b689d9', 'realm': 'Fandango', 'displayName': 'Bubby', 'accountLink': None}"
2019-08-06T03:14:34.250Z,,Vanessa,False,False,False,True,STAR_5,It was so much more emotional because they used real animals. you could feel the passion!,5.0,"Aug 06, 2019",2019-08-06T03:14:41.383Z,"{'userId': '34F88BF8-33A0-4A43-B3CD-CA63AB7D364D', 'realm': 'Fandango', 'displayName': 'Vanessa', 'accountLink': None}"
2019-08-06T03:14:09.675Z,,Gail,False,False,False,True,STAR_5,"I really enjoyed the movie, yet I wished the volume was a little louder.  The sound in the room next door drowned us out at times.",5.0,"Aug 06, 2019",2019-08-06T03:14:09.675Z,"{'userId': 'e91ef5b0-6ac5-44a0-88b1-97941f263cfe', 'realm': 'Fandango', 'displayName': 'Gail', 'accountLink': None}"
2019-08-06T03:14:08.232Z,,Ashlie,False,False,False,True,STAR_5,"Yes! Brought me back to my childhood. But also had to watch Mufassa die in live action, cried even harder then before.",5.0,"Aug 06, 2019",2019-08-06T03:14:08.232Z,"{'userId': 'fe8666b9-82df-4b62-8dc1-566f48e6f072', 'realm': 'Fandango', 'displayName': 'Ashlie', 'accountLink': None}"
2019-08-06T03:11:43.340Z,,Jose,False,False,False,True,STAR_5,It’s a technological Marvell. The animals are so alive that you can’t distinguish the CGI. Faithful to the original story.,5.0,"Aug 06, 2019",2019-08-06T03:11:43.340Z,"{'userId': 'B2BB82D4-14EB-45B1-AEBA-BA385DD359FD', 'realm': 'Fandango', 'displayName': 'Jose', 'accountLink': None}"
2019-08-06T03:09:44.420Z,,MsEpiphany,False,False,False,True,STAR_5,A movie that defies the imagination. Perfect for any age.,5.0,"Aug 06, 2019",2019-08-06T03:09:44.420Z,"{'userId': 'c27453bd-29fa-403e-8139-bcf894525b8e', 'realm': 'Fandango', 'displayName': 'MsEpiphany', 'accountLink': None}"
2019-08-06T03:05:55.322Z,,brian,False,False,False,False,STAR_5,awesome movie remake.,5.0,"Aug 06, 2019",2019-08-06T03:05:55.322Z,"{'userId': 'BF6E0EE3-3490-4CF8-92F3-5107B19AD526', 'realm': 'Fandango', 'displayName': 'brian', 'accountLink': None}"
2019-08-06T02:58:05.915Z,,jenni,False,False,False,False,STAR_3,"what too violent for me,let alone kids.Some beautiful scenes,some funny moments, but not enough to over ride all the darkness.",3.0,"Aug 06, 2019",2019-08-06T02:58:05.915Z,"{'userId': '9D915879-9CE5-429F-A767-05E13E1C1B9F', 'realm': 'Fandango', 'displayName': 'jenni', 'accountLink': None}"
2019-08-06T02:57:27.145Z,,Fanua's,False,False,False,True,STAR_5,My 2 yr old was semi interested..my 4 yr old totally engaged...my daughter and son in law totally engaged as was I.  We loved it.,5.0,"Aug 06, 2019",2019-08-06T02:57:27.145Z,"{'userId': 'b2471d55-6e65-448c-8f25-875dac3853af', 'realm': 'Fandango', 'displayName': ""Fanua's"", 'accountLink': None}"
2019-08-06T02:54:09.733Z,,Tony,False,False,False,True,STAR_5,Loved the crispy chicken sandwich!,5.0,"Aug 06, 2019",2019-08-06T02:54:09.733Z,"{'userId': 'ccba21e4-51f1-4795-8e19-97fe3aa03bd0', 'realm': 'Fandango', 'displayName': 'Tony', 'accountLink': None}"
2019-08-06T02:51:29.544Z,,Ellis,False,False,False,True,STAR_3,Surprisingly Not  as good as the original. Was missing something to me. Beautiful though. Well done animation and good casting.,3.0,"Aug 06, 2019",2019-08-06T02:51:29.544Z,"{'userId': '90bd5072-461c-4468-be13-a3f0a582d8ac', 'realm': 'Fandango', 'displayName': 'Ellis', 'accountLink': None}"
2019-08-06T02:48:31.111Z,,Maureen,False,False,False,True,STAR_5,Loved the music and the character voices!,5.0,"Aug 06, 2019",2019-08-06T02:48:31.111Z,"{'userId': 'ec3b84f4-beb8-41b3-bedc-58cc1c621956', 'realm': 'Fandango', 'displayName': 'Maureen', 'accountLink': None}"
2019-08-06T02:44:37.578Z,,Nicole M,False,False,False,True,STAR_3,It was good for technology sake but the original is still better.,3.0,"Aug 06, 2019",2019-08-06T02:44:37.578Z,"{'userId': '9d5332c7-503f-4116-aea0-665cf94dbe98', 'realm': 'Fandango', 'displayName': 'Nicole M', 'accountLink': None}"
2019-08-06T02:43:03.604Z,,Ivy,False,False,False,True,STAR_4,Beyoncé wasn’t the ideal pick for the music or the voice she “tried” to characterize.,4.0,"Aug 06, 2019",2019-08-06T02:43:03.604Z,"{'userId': 'C9BA559B-EFC1-477C-A62B-BE5801069E32', 'realm': 'Fandango', 'displayName': 'Ivy', 'accountLink': None}"
2019-08-06T02:40:16.212Z,https://graph.facebook.com/v3.3/618995342/picture,Ashley B,False,False,False,False,STAR_5,"Executed flawlessly, a beautiful remake of a beautiful film! ",5.0,"Aug 06, 2019",2019-08-06T02:40:16.212Z,"{'userId': '868841612', 'realm': 'RT', 'displayName': 'Ashley B', 'accountLink': '/user/id/868841612'}"
2019-08-06T02:19:17.580Z,,Gina,False,False,False,False,STAR_5,"Loved that it was kept to the original story,and showed in realistic animal effects.",5.0,"Aug 06, 2019",2019-08-06T02:19:17.580Z,"{'userId': '784ae99e-ba0b-4aad-ad4c-ffaa33ef7277', 'realm': 'Fandango', 'displayName': 'Gina', 'accountLink': None}"
2019-08-06T02:11:41.140Z,,loved it,False,False,False,True,STAR_4,the hyenas were mad corny.  but the movie was really good.   timon and pumba were the funniest.,4.0,"Aug 06, 2019",2019-08-06T02:11:41.140Z,"{'userId': '62606379-EDEC-4805-A0DE-D7428019A85E', 'realm': 'Fandango', 'displayName': 'loved it', 'accountLink': None}"
2019-08-06T02:05:29.997Z,,hello.,False,False,False,True,STAR_3,The live action has nothing on the animated version. I wasn’t impressed with the music renditions. Just because your a big star doesn’t mean you can sing and some of them shouldn’t ever again. The only reason this movie is big in the box office is because are curious want to see it. Not necessarily because it’s good.,3.0,"Aug 06, 2019",2019-08-06T02:05:29.997Z,"{'userId': '056B15AE-B3E9-40F0-911A-65E11B5BEE2B', 'realm': 'Fandango', 'displayName': 'hello.', 'accountLink': None}"
2019-08-06T02:03:52.150Z,https://graph.facebook.com/v3.3/695078383/picture,Adrian A,False,False,False,False,STAR_3,"Great CGI effects,  good classic music, but they lost the feeling from the classic.",3.0,"Aug 06, 2019",2019-08-06T02:03:52.150Z,"{'userId': '965730593', 'realm': 'RT', 'displayName': 'Adrian A', 'accountLink': '/user/id/965730593'}"
2019-08-06T02:02:07.306Z,https://graph.facebook.com/v3.3/182619686095669/picture,Elijah C,False,False,False,False,STAR_4,"Standing in the current trend of Disney re-imagining it's classics into ""live-action"" form, The Lion King does not disappoint. Bringing back audience-favorite songs like Hakuna Matata and Can You Feel the Love Tonight certainly helped with the nastalia effect, as well as showing lifelike creatures to show the story as in really could be. Voice acting was iffy in some place, such as young Simba seeming watered down as opposed to his cartoon counterpart. However the addition of Seth Rogan helped with his famous add-libbing as Pumba the warthog. Still a very good film, all in all.",4.0,"Aug 06, 2019",2019-08-06T02:02:07.306Z,"{'userId': '978185058', 'realm': 'RT', 'displayName': 'Elijah C', 'accountLink': '/user/id/978185058'}"
2019-08-06T02:01:45.714Z,,Lion kong,False,False,False,True,STAR_4_5,Lived the cinematography and characters,4.5,"Aug 06, 2019",2019-08-06T02:01:45.714Z,"{'userId': '619f28ff-3401-4760-a165-fae94ae1ebb3', 'realm': 'Fandango', 'displayName': 'Lion kong', 'accountLink': None}"
2019-08-06T01:57:43.683Z,,Irene,False,False,False,True,STAR_4,This movie was very good! So many different animals! I loved it!! You might need a tissue for the beginning.,4.0,"Aug 06, 2019",2019-08-06T01:57:43.683Z,"{'userId': '6DA3C7C2-F24B-44A1-BF62-AF0025BF71F5', 'realm': 'Fandango', 'displayName': 'Irene', 'accountLink': None}"
2019-08-06T01:46:30.971Z,,Mo,False,False,False,True,STAR_3_5,Loved it. My kids loved it too.,3.5,"Aug 06, 2019",2019-08-06T01:46:30.971Z,"{'userId': 'CEDA77E4-6613-4870-B6E9-57F53ABCB4B8', 'realm': 'Fandango', 'displayName': 'Mo', 'accountLink': None}"
2019-08-06T01:36:15.427Z,,Google,False,False,False,True,STAR_5,I liked to whole movie,5.0,"Aug 06, 2019",2019-08-06T01:36:15.676Z,"{'userId': '0b12238e-0039-4815-87d0-33f0901f0976', 'realm': 'Fandango', 'displayName': 'Google', 'accountLink': None}"
2019-08-06T01:34:32.295Z,,Demetrius T,False,False,False,True,STAR_4,1st one was better but this was still well done,4.0,"Aug 06, 2019",2019-08-06T01:34:32.295Z,"{'userId': '09f46372-3c21-4085-9611-059642fc56af', 'realm': 'Fandango', 'displayName': 'Demetrius T', 'accountLink': None}"
2019-08-06T01:33:57.802Z,,STEFANIE J,False,False,False,True,STAR_5,Such a wonderful remake. Brought back many memories. I truly enjoyed it!,5.0,"Aug 06, 2019",2019-08-06T01:33:57.802Z,"{'userId': 'ea745e84-8b93-482c-9c1c-17763ba42207', 'realm': 'Fandango', 'displayName': 'STEFANIE J', 'accountLink': None}"
2019-08-06T01:29:23.733Z,,Sandra J,False,False,False,True,STAR_5,I loved singing along with the songs!,5.0,"Aug 06, 2019",2019-08-06T01:29:23.733Z,"{'userId': '429367ce-f88c-4d07-a251-d4debad6f18b', 'realm': 'Fandango', 'displayName': 'Sandra J', 'accountLink': None}"
2019-08-06T01:20:47.650Z,,,False,False,False,False,STAR_5,Beautifully done. Sticks largely to the original but adds a layer of elegance with the CGI. ,5.0,"Aug 06, 2019",2019-08-06T01:20:47.650Z,"{'userId': '784289625', 'realm': 'RT', 'displayName': None, 'accountLink': '/user/id/784289625'}"
2019-08-06T01:15:25.795Z,,Debbie K.,False,False,False,True,STAR_5,"I was looking forward to this for a long time and it didn’t disappoint. You forget that the animals can’t really talk bc they do so good at making them look like they are really talking. Know that it is exactly like what you would think if you have seen the Disney original, lots of loud action, could be scary for little ones. I would not recommend for kids under age 5 (?). It would have been too much for my 2.5 year old granddaughter. They changed up a few places, but not by much. Seth Rogan was perfect voice for the warthog (Pumbaa).  The interaction with  Timon was so funny.  Very happy with it!",5.0,"Aug 06, 2019",2019-08-06T01:15:25.795Z,"{'userId': '4E92C010-6C63-4370-B24B-8ECA6027B900', 'realm': 'Fandango', 'displayName': 'Debbie K.', 'accountLink': None}"
2019-08-06T01:13:33.309Z,,Emily S,False,False,False,True,STAR_4,Beautiful yet predictable and as expected.,4.0,"Aug 06, 2019",2019-08-06T01:13:33.309Z,"{'userId': 'F79F463C-ED64-4A5F-96F5-0985D926D6F7', 'realm': 'Fandango', 'displayName': 'Emily S', 'accountLink': None}"
2019-08-06T01:08:02.028Z,,Gary,False,False,False,True,STAR_5,Very much like the original,5.0,"Aug 06, 2019",2019-08-06T01:08:02.028Z,"{'userId': 'c55b2f36-5825-458b-a969-a27b773806ba', 'realm': 'Fandango', 'displayName': 'Gary', 'accountLink': None}"
2019-08-06T01:06:26.835Z,,Carol P,False,False,False,True,STAR_5,"Breathlessly beautiful! The computer graphics were wonderful, music perfect for the scenes, and humor added in just the right amount and at the correct time. A must see!",5.0,"Aug 06, 2019",2019-08-06T01:06:26.835Z,"{'userId': '7b777c32-6d0a-4af3-b08c-155217bfd9e7', 'realm': 'Fandango', 'displayName': 'Carol P', 'accountLink': None}"
2019-08-06T01:05:10.373Z,,bladimir s,False,False,False,True,STAR_5,felt like a kid again,5.0,"Aug 06, 2019",2019-08-09T00:35:28.752Z,"{'userId': '5A820D5B-EBB4-4090-90A8-8E62F9BA372A', 'realm': 'Fandango', 'displayName': 'bladimir s', 'accountLink': None}"
2019-08-06T00:57:55.149Z,,Lynn,False,False,False,True,STAR_5,Loved the show. One of my favorites and the animation was amazing.,5.0,"Aug 06, 2019",2019-08-06T00:57:55.149Z,"{'userId': 'b5b830f8-2221-411a-9fc8-90d48342f387', 'realm': 'Fandango', 'displayName': 'Lynn', 'accountLink': None}"
2019-08-06T00:50:15.105Z,,Art,False,False,False,True,STAR_5,"Exceptional movie. I was glad someone warned me that one of the lions dies in the movie. Other than that it was top-shelf stuff. Good graphics, good music, and a good story.",5.0,"Aug 06, 2019",2019-08-06T00:50:15.105Z,"{'userId': '4440c71a-adf2-429e-b873-aeba0560ec3d', 'realm': 'Fandango', 'displayName': 'Art', 'accountLink': None}"
2019-08-06T00:42:59.984Z,,Mark K,False,False,False,True,STAR_4,"I liked the movie. The cinematography was amazing. It would have been nice if the story had a few new twists, etc.",4.0,"Aug 06, 2019",2019-08-06T00:42:59.984Z,"{'userId': '3131c6de-3efb-49a2-b8c4-66835d30f3b2', 'realm': 'Fandango', 'displayName': 'Mark K', 'accountLink': None}"
2019-08-06T00:42:14.426Z,,Amanda,False,False,False,True,STAR_5,I loved Timon and Pumba,5.0,"Aug 06, 2019",2019-08-06T00:42:14.426Z,"{'userId': '0945b363-4327-4fa9-be30-4dd10a0e7131', 'realm': 'Fandango', 'displayName': 'Amanda', 'accountLink': None}"
2019-08-06T00:34:46.228Z,,kathleen w,False,False,False,False,STAR_5,Great gor kods and adults,5.0,"Aug 06, 2019",2019-08-06T00:34:46.228Z,"{'userId': '127f5367-de1e-4642-ab4f-13d1af838d17', 'realm': 'Fandango', 'displayName': 'kathleen w', 'accountLink': None}"
2019-08-06T00:31:16.785Z,,Ashley,False,False,False,False,STAR_5,Beautiful remake. The real animals looked amazing and I love the subtle tweaks made to the story line. This movie is a true classic and the music produced by Pharrell Williams was phenomenal.,5.0,"Aug 06, 2019",2019-08-06T00:31:16.785Z,"{'userId': 'e9958729-9c76-4650-b8c6-6cdcb14641f1', 'realm': 'Fandango', 'displayName': 'Ashley', 'accountLink': None}"
2019-08-06T00:30:50.479Z,,Rob,False,False,False,True,STAR_4,"Great movie, can't beat the classic though!",4.0,"Aug 06, 2019",2019-08-06T00:30:50.479Z,"{'userId': '332D3639-96AA-47F9-92FC-081F19A532DE', 'realm': 'Fandango', 'displayName': 'Rob', 'accountLink': None}"
2019-08-06T00:28:00.726Z,,Ivonne,False,False,False,True,STAR_5,Just like the cartoons,5.0,"Aug 06, 2019",2019-08-06T00:28:00.726Z,"{'userId': '277B8A42-984E-4672-81D0-42CE61996B64', 'realm': 'Fandango', 'displayName': 'Ivonne', 'accountLink': None}"
2019-08-06T00:23:40.373Z,,Lawrence S,False,False,False,True,STAR_5,Disney does it again,5.0,"Aug 06, 2019",2019-08-06T00:23:40.373Z,"{'userId': '0F1B90A7-492C-442C-82F3-AF765B560A41', 'realm': 'Fandango', 'displayName': 'Lawrence S', 'accountLink': None}"
2019-08-06T00:22:44.371Z,,Alfredo,False,False,False,True,STAR_4,Is a little bit different from the old version but in an almost real life version it was really awsome movie.,4.0,"Aug 06, 2019",2019-08-06T00:26:22.233Z,"{'userId': '624e0e62-b3dc-42a6-9033-1f08b6eca5e4', 'realm': 'Fandango', 'displayName': 'Alfredo', 'accountLink': None}"
2019-08-06T00:22:08.408Z,,Kathy,False,False,False,False,STAR_5,Thoroughly enjoyed. Did not disappoint at all. I would go see it again.,5.0,"Aug 06, 2019",2019-08-06T00:22:08.408Z,"{'userId': '93c4e68f-e1a9-4180-a469-c8d83ffb8fe1', 'realm': 'Fandango', 'displayName': 'Kathy', 'accountLink': None}"
